"Device ID","Session/Item ID","Session/Item Name","Question ID","Question Text","Response","Date"
"17202759","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 08:47AM"
"17202743","8909932","Rudder, Earl","144457","Judges Password","Score","November 02 2017 08:45AM"
"17124099","8909932","Rudder, Earl","144457","Judges Password","Score","November 01 2017 02:31PM"
"17196572","8909932","Rudder, Earl","144457","Judges Password","Scrfc","November 01 2017 01:52PM"
"17124099","8909932","Rudder, Earl","144457","Judges Password","Score","November 01 2017 01:50PM"
"17196572","8909932","Rudder, Earl","144457","Judges Password","Scire ","November 01 2017 01:48PM"
"17195678","8909932","Rudder, Earl","144457","Judges Password","Score","November 01 2017 12:22PM"
"17195664","8909932","Rudder, Earl","144457","Judges Password","score","November 01 2017 12:21PM"
"17195678","8909932","Rudder, Earl","144457","Judges Password","Score","November 01 2017 12:21PM"
"17124099","8909932","Rudder, Earl","144457","Judges Password","score","November 01 2017 12:21PM"
"17195664","8909932","Rudder, Earl","144457","Judges Password","score","November 01 2017 12:20PM"
"17124099","8872019","","144457","Judges Password","score","October 25 2017 04:58PM"
"17124097","8872013","","144457","Judges Password","Score ","October 25 2017 12:54PM"
"17124097","8872014","","144457","Judges Password","Score ","October 25 2017 12:54PM"
"17124097","8872015","","144457","Judges Password","Score ","October 25 2017 12:53PM"
"17123091","8872017","","144457","Judges Password","Score","October 25 2017 12:52PM"
"17124097","8872016","","144457","Judges Password","Score ","October 25 2017 12:52PM"
"17124097","8872017","","144457","Judges Password","Score ","October 25 2017 12:51PM"
"17124097","8872018","","144457","Judges Password","Score ","October 25 2017 12:51PM"
"17124098","8872019","","144457","Judges Password","score","October 25 2017 12:48PM"
"17124114","8872013","","144457","Judges Password","score","October 25 2017 12:46PM"
"17123091","8872016","","144457","Judges Password","score","October 25 2017 12:42PM"
"17123091","8872015","","144457","Judges Password","score","October 25 2017 12:42PM"
"17124297","8872013","","144457","Judges Password","Score","October 25 2017 12:41PM"
"17124101","8872014","","144457","Judges Password","Score","October 25 2017 12:40PM"
"17123091","8872014","","144457","Judges Password","score","October 25 2017 12:40PM"
"17123091","8872013","","144457","Judges Password","score","October 25 2017 12:35PM"
"17124105","8872013","","144457","Judges Password","Score ","October 25 2017 12:29PM"
"17124114","8872013","","144457","Judges Password","Score","October 25 2017 12:19PM"
"17124105","8872013","","144457","Judges Password","Score","October 25 2017 12:19PM"
"17124102","8872013","","144457","Judges Password","Score","October 25 2017 12:18PM"
"17124101","8872013","","144457","Judges Password","Score","October 25 2017 12:18PM"
"17124099","8872013","","144457","Judges Password","score","October 25 2017 12:18PM"
"17123091","8872013","","144457","Judges Password","score","October 25 2017 12:18PM"
"17124098","8872013","","144457","Judges Password","score","October 25 2017 12:18PM"
"17124097","8872013","","144457","Judges Password","Score","October 25 2017 12:18PM"
"17124096","8872013","","144457","Judges Password","score","October 25 2017 12:18PM"
"17124095","8872013","","144457","Judges Password","score","October 25 2017 12:18PM"
"17124093","8872013","","144457","Judges Password","score","October 25 2017 12:18PM"
"17123091","8784599","","144457","Judges Password","score","October 25 2017 10:40AM"
